crew,experiment,time,seat,eeg_fp1,eeg_f7,eeg_f8,eeg_t4,eeg_t6,eeg_t5,eeg_t3,eeg_fp2,eeg_o1,eeg_p3,eeg_pz,eeg_f3,eeg_fz,eeg_f4,eeg_c4,eeg_p4,eeg_poz,eeg_c3,eeg_cz,eeg_o2,ecg,r,gsr,event
1,CA,1.66796875,1,-6.81331,-7.54972,1.90295,3.5684,9.58768,7.5377100000000015,4.10686,-5.47931,4.18128,16.2971,-78.922501,-3.01236,-36.439999,3.31441,-0.860218,10.3966,16.210501,10.7353,-89.375801,20.399401,-4415.3901369999985,817.606018,384.68399,A
1,CA,1.67187500,0,8.62331,18.518499,16.3806,16.1847,-5.61642,15.7205,11.412,-7.9256,11.4154,12.8262,16.456498999999994,15.6048,10.25,12.5393,17.7285,9.54584,12.044,17.0005,14.2548,8.07961,-18163.5,665.424988,824.9990230000003,A
1,CA,1.67187500,1,-1.44104,-5.7450199999999985,-0.70754,4.616219999999998,8.74032,6.02722,5.36247,-2.2347200000000003,1.60837,13.5979,-80.981003,-3.55994,-34.750198,-1.93692,-19.0165,7.282780000000002,10.6501,7.10955,-89.940903,12.1529,-4415.3901369999985,817.606018,384.68399,A
1,CA,1.67578125,0,-5.57049,8.39418,-6.5614,-2.84469,-5.305219999999999,7.08462,14.0869,-12.6358,0.76523,5.4685,5.13209,5.91127,-3.7198300000000004,-5.83845,-0.8084140000000001,-3.77231,1.67982,6.48845,2.60758,-2.68992,-18163.5,665.424988,824.9990230000003,A
1,CA,1.67578125,1,-4.35233,-10.54,-3.64241,-8.6438,-7.12228,1.4018,-2.12759,0.493767,-3.8712800000000014,6.50354,-77.750099,-6.6701,-33.2911,-0.619111,1.02439,-1.20802,3.61231,1.55095,-89.2155,-0.60812,-4415.3901369999985,817.606018,384.68399,A
1,CA,1.67968750,0,-4.8483800000000015,2.24126,-5.71594,-16.8559,0.016291999999999997,4.00842,8.68223,-13.8884,-1.8639299999999999,2.6684799999999997,2.69428,-0.091098,-6.45707,-8.39836,-1.9254,-4.95864,-0.278848,4.8354800000000004,2.55822,-4.18967,-18163.5,665.424988,824.9990230000003,A
1,CA,1.67968750,1,-6.14952,-14.6525,-12.6279,-20.981199,-6.90309,-3.81887,-7.327139999999999,-1.15541,-7.025,0.402899,-73.076797,-9.34548,-34.901501,-4.09566,9.5433,-3.18499,2.77286,-5.81122,-86.783798,1.66265,-4415.3901369999985,817.606018,384.68399,A
1,CA,1.68359375,0,-4.40374,2.31747,-2.31371,0.73395,-2.06494,4.31944,-0.21995,-16.457399,-2.5415799999999997,-1.33892,2.149,0.5104449999999999,-5.29455,-5.7248,0.641664,-3.3729199999999997,-1.9063599999999998,3.66848,2.47675,-4.90419,-17985.5,665.14502,825.0930179999997,A
1,CA,1.68359375,1,3.40867,-15.9773,-8.0193,-2.4937,-4.78701,-5.3998300000000015,-10.1741,3.84678,-10.9899,-3.1042400000000003,-70.015198,-6.47962,-30.4335,1.8467,0.0,-6.2097,-0.567724,-7.1375199999999985,-83.804497,-2.91285,-4415.3901369999985,817.606018,384.68399,A
1,CA,1.68750000,0,-4.82089,5.02426,-2.87375,-0.292562,5.39927,6.804689999999999,4.31755,-15.4005,1.92451,2.0706599999999997,6.84065,1.10489,-3.06593,-3.9365,6.80165,1.8492400000000002,1.8742299999999998,5.92496,6.682939999999999,-1.0331700000000001,-17985.5,665.14502,825.0930179999997,A
1,CA,1.68750000,1,-3.14474,-10.9006,-2.26282,6.32836,-12.5933,-6.8857,-10.9329,-0.714072,-7.28865,-5.32199,-67.95079799999999,-5.81751,-27.91850100000001,1.20731,-9.7818,-10.1122,-2.39469,-7.664739999999999,-88.5513,-2.16045,-4415.3901369999985,817.606018,384.68399,A
1,CA,1.69140625,0,-1.15377,7.42737,6.0241,-0.632521,12.4475,8.0307,9.30456,-12.2131,3.8145800000000003,4.0301,8.181989999999999,0.494258,-1.6076700000000002,-0.628232,13.9604,6.979239999999999,3.87897,6.06356,9.22454,0.9871030000000001,-17985.5,665.14502,825.0930179999997,A
1,CA,1.69140625,1,-4.13879,-14.1454,-1.6387,-3.97414,-7.12237,-5.45691,-9.24578,-2.1192,-5.05816,-5.16472,-65.25039699999999,-4.34474,-30.38960100000001,5.5194199999999976,-0.454705,-5.70415,-0.751963,-7.1547600000000005,-90.344498,3.44343,-4415.3901369999985,817.606018,384.68399,A
1,CA,1.69531250,0,-8.19102,1.8722400000000001,-2.32415,-1.61758,5.7151,7.47796,2.75758,-18.962,0.608432,-0.09967000000000001,0.886242,-4.94286,-5.23412,-4.9245800000000015,5.53066,1.83362,-0.220597,1.27399,0.267814,-2.51415,-17985.5,665.14502,825.0930179999997,A
1,CA,1.69531250,1,7.32919,-4.74982,6.54135,4.3697300000000014,4.2316,4.59149,-0.965315,11.5115,1.96777,4.88747,-60.3377,6.18676,-26.5338,14.3813,12.7076,2.71268,5.48782,4.77381,-87.923302,9.24867,-4415.3901369999985,817.606018,384.68399,A
1,CA,1.69921875,0,-12.6025,0.9365049999999999,-5.7869,-2.88168,-1.25756,2.5160299999999998,-5.06621,-28.2547,-3.3184,-3.93706,-4.47739,-4.78937,-8.85489,-7.2888899999999985,-3.07566,-5.1559800000000005,-5.07819,-2.04865,-4.0399199999999995,-7.438569999999999,-17985.5,665.14502,825.0930179999997,A
1,CA,1.69921875,1,8.50177,1.15617,2.99437,0.793293,7.487789999999999,9.24835,8.55172,10.6656,4.78249,10.7025,-60.233398,10.7495,-22.8449,11.3514,10.4787,5.30901,6.1136,12.1273,-89.747299,7.13238,-4415.3901369999985,817.606018,384.68399,A
1,CA,1.70312500,0,-10.4063,-0.659945,-1.9060700000000002,-5.417269999999999,-4.49096,5.9039800000000024,0.347105,-28.5557,-2.41635,-0.951592,-3.70525,-3.04482,-6.55288,-5.36043,-4.58435,-7.42632,-3.9406199999999996,1.35025,-4.58809,-8.04096,-17985.5,665.14502,825.0930179999997,A
1,CA,1.70312500,1,6.8,-5.29359,1.18265,-3.21358,4.07027,7.98781,7.97231,8.8546,7.5695,7.66188,-58.9594,4.6253,-20.693399,7.27866,6.37941,4.5545800000000005,6.86695,6.67347,-89.562401,13.4972,-4418.049805,817.611023,384.720001,A
1,CA,1.70703125,0,-11.2905,0.203483,3.21712,-6.10487,-2.10963,9.17479,4.76355,-14.7736,-0.09501699999999999,0.159388,0.0,0.778175,-2.4811099999999997,-0.176698,4.62547,-1.08196,-1.45755,5.57491,-0.651648,-4.1420699999999995,-17985.5,665.14502,825.0930179999997,A
1,CA,1.70703125,1,7.329269999999997,-9.57325,3.08732,1.844,3.30913,5.2621400000000005,2.4954,10.1285,6.71214,6.99823,-54.7985,2.73948,-18.935499,5.17905,9.19562,3.3994800000000005,3.69936,6.10173,-91.461197,9.4465,-4427.950195,817.607971,384.742004,A
1,CA,1.71093750,0,-11.9965,6.93065,0.8104210000000001,-11.8097,5.7801,12.4923,6.4653199999999975,-19.752399,5.37625,5.95475,6.1456,9.678239999999999,2.0874,0.498199,7.869110000000001,6.5262,4.81666,12.015,6.1967,4.360869999999999,-17985.5,665.14502,825.0930179999997,A
1,CA,1.71093750,1,-0.84146,-8.42955,-9.05142,-19.1861,-1.21761,2.98095,2.01649,-0.211439,-3.37534,4.96157,-50.251999,-1.73114,-18.5618,-3.49021,15.68,-2.58195,-2.9117900000000003,5.19742,-95.207703,-3.2443,-4427.950195,817.607971,384.742004,A
1,CA,1.71484375,0,-8.96378,8.670060000000001,-3.9161599999999996,-4.1542,4.22235,14.1444,10.6913,-15.3111,6.9367300000000025,8.197389999999999,7.44602,11.5152,3.2572200000000002,-1.6274,-0.314768,1.16485,6.16723,14.4245,6.9899,2.5727,-17985.5,665.14502,825.0930179999997,A
1,CA,1.71484375,1,-10.0886,-14.3442,-22.284,-24.7784,-4.5326,-3.90088,-3.91639,-11.3313,-5.130319999999998,0.5990770000000001,-47.912201,-10.5738,-19.007299,-8.9237,24.960501,-1.0439200000000002,0.29138000000000003,-1.9105,-97.481697,6.22052,-4427.950195,817.607971,384.742004,A
1,CA,1.71875000,0,-4.85797,11.6882,-0.899825,8.95314,-0.414738,12.8085,8.38486,-6.08015,4.5459,7.37517,7.229589999999999,8.488539999999999,3.4511,0.28117,7.266610000000001,-1.16184,6.2587699999999975,15.7271,9.19059,0.0,-17985.5,665.14502,825.0930179999997,A
1,CA,1.71875000,1,-6.9420600000000015,-11.9482,-3.5643800000000003,5.72374,1.83627,0.333481,-3.39517,-7.37868,2.1162400000000003,3.88731,-49.539501,-11.0661,-19.173599,-5.02925,-17.171,3.49099,7.98833,-1.60602,-97.856201,17.1819,-4427.950195,817.607971,384.742004,A
1,CA,1.72265625,0,-3.46424,12.0471,-4.67901,-3.4771099999999997,-2.28327,12.0875,2.90793,-11.7913,4.70896,7.91449,7.162389999999999,6.13547,1.37317,-6.06764,2.06411,0.015493,8.06932,14.4133,10.5735,3.45468,-17985.5,665.14502,825.0930179999997,A
1,CA,1.72265625,1,-7.178,-5.5590199999999985,-6.7023,-8.51063,8.99202,1.68423,-2.7704,-5.1700800000000005,4.34975,4.82688,-48.926998,-10.5265,-19.6532,-6.875189999999999,-5.21173,8.75493,11.7097,-2.0984700000000003,-100.246002,18.334101,-4427.950195,817.607971,384.742004,A
1,CA,1.72656250,0,-9.16507,3.68926,-8.99969,-13.8732,-11.8106,5.04786,-9.771139999999999,-23.596398999999998,-0.406501,1.0689,-0.020961,1.60782,-4.62066,-13.9254,-17.507401,-13.3822,0.846665,6.77073,1.8548,-5.8773300000000015,-17985.5,665.14502,825.0930179999997,A
1,CA,1.72656250,1,-0.142422,-8.42822,-6.15715,-7.3029899999999985,10.7582,-2.5438,-6.71128,-3.51764,5.27276,1.0945200000000002,-42.856998,-11.2645,-22.1516,-2.80358,6.788689999999999,12.5904,14.5435,-7.06407,-94.708298,23.334999,-4427.950195,817.607971,384.742004,A
1,CA,1.73046875,0,0.506741,8.0874,-0.150337,3.6642,-8.07137,8.827760000000003,-2.0855200000000003,-14.587,3.22527,5.12458,5.23119,8.30994,2.3644700000000003,-2.7675099999999997,-1.0781399999999999,-3.07273,6.40404,13.3765,6.15751,-0.33661599999999997,-18186.69922,664.981018,825.138977,A
1,CA,1.73046875,1,8.91221,-9.32991,5.62191,10.3784,6.702210000000001,-2.38352,-8.70397,4.64219,3.63143,-2.08989,-45.817902,-9.07392,-23.7241,2.38397,-14.0336,5.61462,6.83092,-10.1355,-87.282799,12.8962,-4427.950195,817.607971,384.742004,A
1,CA,1.73437500,0,2.41728,10.8927,4.59893,2.63545,-8.94684,11.5662,16.4198,-15.2446,3.50861,3.5418800000000004,2.89032,6.7905,4.58904,3.9605300000000003,8.627289999999999,2.38406,5.85018,9.17486,7.2378,3.09156,-18186.69922,664.981018,825.138977,A
1,CA,1.73437500,1,1.03311,-10.5811,5.24707,6.16714,-1.93684,-7.9921,-10.9021,2.72598,-3.50817,-11.023,-44.315899,-10.5422,-23.622999,0.157077,-18.124399,-3.51373,-3.1813700000000003,-16.745199,-89.009102,2.3181,-4427.950195,817.607971,384.742004,A
1,CA,1.73828125,0,-3.82375,8.69411,-2.95148,-0.36599,-5.2674,6.224419999999999,7.251239999999999,-25.7509,0.0,1.34419,-0.087355,4.69719,1.55574,1.8621299999999998,0.0,-4.0665,1.5802100000000001,5.8035,0.48707,-1.51599,-18186.69922,664.981018,825.138977,A
1,CA,1.73828125,1,2.21389,-14.6636,0.493708,-5.64227,-8.15824,-25.216,-21.6115,3.5732,-18.4312,-23.9851,-38.022598,-10.8109,-22.989201,2.19668,2.92918,-9.79035,-12.6289,-24.615499,-93.142403,-4.17775,-4394.200195,817.612976,384.786987,A
1,CA,1.74218750,0,-4.97462,7.02985,-11.0219,-4.55221,-1.41406,6.14473,13.1323,-21.9776,2.24877,4.09738,1.6458700000000002,0.364107,0.359061,-4.96844,-4.83681,-5.46384,2.18546,9.65501,0.291043,-0.23942199999999997,-18186.69922,664.981018,825.138977,A
1,CA,1.74218750,1,-3.81973,-18.2257,2.70624,3.93916,-7.433619999999999,-26.0585,-20.687401,-0.803124,-21.3148,-22.7236,-36.8923,-13.8383,-24.5476,7.141610000000001,9.59795,-13.2084,-15.037,-24.934601,-91.496902,-10.1452,-4419.259765999999,817.625,384.811005,A
1,CA,1.74609375,0,-3.8498900000000003,14.1652,-3.20514,-6.30689,-9.42735,9.84234,20.7045,-14.9393,1.53645,9.02107,4.5605199999999995,7.12182,2.39269,-4.89914,0.75822,-3.8868300000000002,5.07233,13.9207,3.7187300000000003,-1.64877,-18186.69922,664.981018,825.138977,A
1,CA,1.74609375,1,-10.0383,-14.8216,4.64602,1.7629099999999998,-11.447,-21.847601,-16.815701,1.89936,-14.709,-19.875299,-37.07350200000001,-10.0444,-23.585899,4.88044,-4.5621800000000015,-15.4842,-10.5752,-21.5993,-93.518799,-5.02269,-4419.259765999999,817.625,384.811005,A
1,CA,1.75000000,0,-2.19385,13.4224,-8.94232,-14.8247,-2.97661,8.564589999999999,8.50924,-15.9915,2.5392099999999997,11.5629,6.5396199999999975,8.90514,1.8990599999999997,-8.24755,-5.08445,-5.29801,5.03678,17.214701,2.87247,-2.49847,-18186.69922,664.981018,825.138977,A
1,CA,1.75000000,1,0.7443489999999999,-5.17692,-1.96717,-11.1177,-8.497860000000001,-16.169201,-15.1636,9.74021,-12.2291,-14.8534,-31.5054,-6.37691,-23.705601,2.02306,-2.31268,-12.5843,-8.04525,-15.8934,-95.299896,-6.87075,-4419.259765999999,817.625,384.811005,A
1,CA,1.75390625,0,-2.73677,10.5702,-9.23339,-15.2181,2.83321,8.328389999999999,6.86685,-16.344101000000002,4.26739,13.719000000000001,13.655,7.7267199999999985,4.17065,-4.1916400000000005,4.02385,0.8591049999999999,10.6114,22.6964,7.93272,1.0261,-18186.69922,664.981018,825.138977,A
1,CA,1.75390625,1,-4.9452,-11.1306,-1.90564,-7.56263,-7.1180600000000025,-12.3032,-10.6648,-1.59248,-9.21658,-8.7917,-26.655899,-9.41676,-24.087799,-2.01455,-8.29085,-13.5894,-5.6275900000000005,-10.8324,-93.534798,-6.6441,-4419.259765999999,817.625,384.811005,A
1,CA,1.75781250,0,-0.530471,20.084,1.39574,-5.19495,5.0086900000000005,15.4439,18.204201,-13.9406,10.7571,23.5037,21.7936,15.2546,10.3793,2.84741,13.8267,11.789000000000001,19.902201,30.6411,18.2623,9.27543,-18186.69922,664.981018,825.138977,A
1,CA,1.75781250,1,-4.28152,-14.4941,-7.08915,-14.3232,-12.1717,-9.39584,-11.8717,-4.19085,-9.79741,-5.47844,-21.9613,-11.4743,-18.933001,-4.5976300000000005,-10.1923,-15.8754,-5.86742,-7.6989100000000015,-89.92939799999998,-9.000639999999997,-4419.259765999999,817.625,384.811005,A
1,CA,1.76171875,0,3.2117299999999998,19.348801,-3.68854,2.1283,0.7945399999999999,13.3556,14.2641,-12.8436,9.29514,23.256999999999998,20.215099,15.8828,10.2479,5.03651,14.1901,10.8845,19.2306,28.109699,17.819901,9.38542,-18186.69922,664.981018,825.138977,A
1,CA,1.76171875,1,-6.00508,-14.380999999999998,-9.37553,-15.2823,-12.5719,-6.1645699999999986,-11.6017,-4.97858,-5.82808,-3.65123,-21.749201,-14.3508,-15.2315,-6.14166,-1.06181,-10.773,-5.18614,-5.4420699999999975,-87.28469799999998,-8.35637,-4419.259765999999,817.625,384.811005,A
1,CA,1.76562500,0,2.5063,16.143,-3.90907,-2.5937099999999997,9.839310000000001,18.874599,20.592501000000002,-12.7415,15.0543,27.4137,27.3862,19.508699,11.5303,5.07541,18.875099,19.7313,25.525499,32.499297999999996,23.5424,17.853901,-18186.69922,664.981018,825.138977,A
1,CA,1.76562500,1,-5.0765699999999985,-15.4988,-22.7183,-15.2698,-8.7317,-3.21767,-4.88149,-6.69089,-4.62819,1.01148,-20.7637,-15.2439,-13.491,-11.4396,12.7222,-4.381480000000002,-0.493008,-3.12264,-84.863998,-5.80269,-4419.259765999999,817.625,384.811005,A
1,CA,1.76953125,0,1.50935,19.179701,-8.18266,-21.7171,11.1705,22.9217,24.054701,-11.7491,17.4014,29.3083,28.501699,17.182301000000002,11.2551,3.36237,16.4051,22.0711,26.497999,31.035601,24.485001,18.0476,-18186.69922,664.981018,825.138977,A
1,CA,1.76953125,1,-4.49769,-16.2693,-23.8493,-18.7169,-2.11915,-5.04231,-4.6769,-4.89166,-1.7501400000000005,5.95507,-21.5527,-12.7817,-9.10947,0.0,54.7062,6.49367,7.76978,2.7571,-74.7071,4.30006,-4419.259765999999,817.625,384.811005,A
1,CA,1.77343750,0,-5.18642,8.33708,-9.0048,-14.5507,5.10266,14.2241,11.8296,-18.6297,5.95414,17.854,13.9564,5.14924,3.70645,-6.934989999999999,2.0768299999999997,8.099730000000001,15.3741,17.885599,10.5836,5.3550900000000015,-18186.69922,664.981018,825.138977,A
1,CA,1.77343750,1,6.09358,-0.560024,1.029,11.2321,2.3189,2.72752,3.88541,5.28213,4.00943,9.21776,-25.754601,-7.00419,-14.03,-1.02421,-26.0989,4.80972,8.83731,5.50251,-73.844002,10.0336,-4419.259765999999,817.625,384.811005,A
1,CA,1.77734375,0,-0.32547,2.81683,4.41498,6.0480300000000025,-1.3354,11.210999999999999,6.79175,-12.5455,-1.5175299999999998,9.70067,4.7599599999999995,4.66249,3.30195,-1.81857,-8.72601,-3.46412,7.3297399999999975,12.425,2.85387,-2.61844,-18279.09961,664.844971,825.190979,A
1,CA,1.77734375,1,-8.81713,-4.50081,-10.622,3.96793,7.70863,-1.90861,-4.69789,-2.34049,2.26788,2.72002,-24.188601,-14.2668,-24.272499,-6.40299,1.01679,8.63091,7.2393399999999986,-3.85972,-74.481499,10.3025,-4419.259765999999,817.625,384.811005,A
1,CA,1.78125000,0,-1.04386,4.45183,4.3313,3.7256,-1.09233,8.22382,4.5249,-9.26786,-1.23715,9.331610000000001,5.46911,4.49485,5.69816,4.54964,4.86545,1.61853,8.461319999999999,11.9877,3.67775,0.450632,-18279.09961,664.844971,825.190979,A
1,CA,1.78125000,1,-5.128419999999998,-8.39199,-2.87962,5.25314,10.3436,-6.72602,-9.95604,-1.6719700000000002,0.481938,-0.005207,-17.0805,-9.58907,-25.938299,1.09025,12.4887,10.8777,9.22574,-4.289619999999998,-69.439697,18.3605,-4419.259765999999,817.625,384.811005,A
1,CA,1.78515625,0,2.64853,6.10111,10.6153,21.5832,4.87535,13.151,10.5636,-8.163730000000001,4.171880000000002,14.6479,10.8071,7.72935,12.6204,15.6228,14.9728,9.96693,14.0123,17.260401,9.18326,8.358260000000001,-18279.09961,664.844971,825.190979,A
1,CA,1.78515625,1,0.555196,-3.6182,8.82678,10.7801,6.22461,-4.90917,-4.4286,4.12983,-3.7749,-0.410303,-14.4031,-4.60842,-27.1766,4.36244,-7.90735,5.0118,0.55995,-2.44659,-72.438103,7.72164,-4418.72998,817.6279910000003,384.877014,A
1,CA,1.78906250,0,4.72575,6.87862,21.0849,41.0494,-1.19884,13.9667,17.559099,-4.76294,0.762491,13.5557,6.58275,9.37728,13.7927,17.512501,8.11329,5.39725,10.3327,15.1438,9.06817,6.68094,-18279.09961,664.844971,825.190979,A
1,CA,1.78906250,1,0.0,-9.0983,2.94496,11.234000000000002,0.204641,-9.94923,-7.78488,2.93453,-8.715010000000001,-6.1231800000000005,-13.518,-6.23192,-28.2111,4.4145400000000015,-0.8842209999999999,1.45298,-2.68851,-6.1509300000000025,-76.1828,6.4726300000000005,-4418.72998,817.6279910000003,384.877014,A
1,CA,1.79296875,0,-0.7078300000000001,5.99364,6.42724,7.33085,6.92445,8.64601,6.9729,-10.0238,-1.78653,12.1821,4.892519999999998,3.9290300000000014,6.23391,3.3374099999999998,2.3267599999999997,1.9908,7.1376800000000005,10.5478,5.78498,4.24885,-18286.40039,664.81897,825.211975,A
1,CA,1.79296875,1,7.6451,-12.1014,3.29031,11.6511,2.36839,-15.3757,-8.4534,6.878989999999999,-10.4531,-9.48383,-12.4751,-1.23479,-23.1763,11.2023,23.459,2.30451,-2.73508,-5.31115,-76.561996,5.58763,-4418.72998,817.6279910000003,384.877014,A
1,CA,1.79687500,0,-0.50462,3.7825900000000003,1.01762,-13.5683,8.30232,13.243,-2.97982,-8.16009,-0.084525,13.1224,9.04884,2.34824,4.72711,3.9320199999999996,11.0459,6.6513300000000015,8.91794,11.8697,9.02159,3.69141,-18286.40039,664.81897,825.211975,A
1,CA,1.79687500,1,16.395201,0.523672,5.70218,12.0292,-0.7962279999999999,-16.2775,-7.21449,12.2492,-13.6934,-11.2561,-19.833099,4.73557,-20.837799,12.3385,8.57868,-1.88848,-7.553939999999999,-4.57472,-76.90720400000002,-1.00519,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.80078125,0,-5.83075,-0.009370999999999999,0.829679,-6.9995600000000024,1.11142,7.4978,-6.96184,-12.3256,-8.73369,5.84678,2.36173,-1.34818,-1.58103,-2.8102,-1.11166,0.503183,3.10249,4.40348,3.4625,-2.27143,-18286.40039,664.81897,825.211975,A
1,CA,1.80078125,1,8.798810000000003,-3.5212,7.14411,-0.27710300000000004,-5.05516,-17.069401,-13.3819,15.4041,-15.9112,-16.169201,-22.4697,-0.544445,-22.428499,7.41753,1.3355,-2.74549,-8.00561,-11.1005,-75.087898,5.2020300000000015,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.80468750,0,-12.2393,-2.805,-6.44763,-14.472999999999999,-0.764596,8.62884,4.74632,-12.2869,-11.3085,2.30335,-2.71393,-4.72452,-8.86598,-9.71108,-9.1325,-7.29065,-0.971248,-1.29309,-3.6060300000000014,-6.7705,-18286.40039,664.81897,825.211975,A
1,CA,1.80468750,1,8.111080000000001,-4.27816,6.11716,-4.28085,2.95363,-16.7183,-11.8298,15.3714,-17.554701,-13.7649,-15.6952,1.79948,-17.7584,8.20743,8.19135,0.020964,-9.29879,-5.81721,-68.216103,-1.14034,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.80859375,0,0.5061220000000001,1.1406100000000001,-0.26214,-5.15989,0.0,7.38575,5.18794,-15.2551,-10.9971,4.3933,0.49395500000000003,0.601962,-3.9760699999999995,2.72284,-2.55183,-2.62552,2.06502,5.29246,0.4417680000000001,-2.82872,-18286.40039,664.81897,825.211975,A
1,CA,1.80859375,1,13.6981,5.4123,-0.8686780000000001,-9.63135,-0.36865,-8.38382,-1.52223,9.50514,-13.3812,-8.05096,-15.5968,4.55714,-12.3949,6.10331,-0.18569,-3.67172,-8.06949,-1.29262,-60.071999,-9.85395,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.81250000,0,2.10118,4.43459,4.8175099999999995,4.94928,0.069289,7.61723,6.3961,-9.25382,-9.10882,6.40541,2.3216,0.891961,-1.2075799999999999,8.63613,7.4177100000000005,2.5209,4.53509,6.8413699999999995,3.69854,2.0131200000000002,-18286.40039,664.81897,825.211975,A
1,CA,1.81250000,1,13.797,-4.56025,-1.09796,-4.39201,-3.72138,-8.71001,-7.30335,6.99212,-12.4828,-7.45383,-14.5592,-3.26848,-8.9148,3.11627,2.35115,-2.57417,-4.41069,-3.0842400000000003,-54.2747,-0.743996,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.81640625,0,1.7168,7.70787,-1.90193,-0.47408599999999995,12.9916,8.47883,11.2052,-6.4371199999999975,-0.8773569999999999,11.7677,8.85165,5.69339,3.71032,8.29955,21.9259,13.0841,11.5964,9.82573,7.5974,11.225,-18286.40039,664.81897,825.211975,A
1,CA,1.81640625,1,-0.859726,-11.9329,1.24729,-1.12009,1.7815299999999998,-8.93056,-9.61611,3.54637,-10.2012,-3.78086,-9.4529,-8.339160000000001,-6.57878,1.56635,3.6098,0.0,-3.34175,-0.516039,-48.242001,-1.79122,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.82031250,0,10.7478,13.0724,4.10392,11.934000000000001,18.1682,14.9544,23.202499,1.6202,6.7799,17.8015,11.2226,16.378099,9.51604,12.4449,13.6878,16.604601000000002,15.66,15.4516,12.0441,16.058398999999998,-18286.40039,664.81897,825.211975,A
1,CA,1.82031250,1,-11.8546,-10.5805,-7.5102600000000015,0.0,-2.78099,-5.50976,-3.86114,-4.39208,-8.31509,-0.102623,-10.6841,-11.9967,-3.97235,-3.95612,7.81687,-1.9990900000000005,-2.06052,-0.646515,-43.385899,-2.19691,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.82421875,0,8.785160000000001,11.2116,7.96322,12.7737,8.05959,8.1958,9.24142,0.4562729999999999,-4.50095,10.5306,0.477346,13.6628,6.6064300000000005,9.038960000000001,5.54855,5.845,4.4006300000000005,10.2882,3.05295,4.72989,-18286.40039,664.81897,825.211975,A
1,CA,1.82421875,1,-2.59016,-8.45369,-7.9992,-11.6799,-1.24171,-9.25289,-6.21765,-1.29223,-7.95034,-2.45556,-15.2206,-10.7342,-6.19715,-1.41833,35.802299,3.6476,0.411676,-2.83981,-38.259899,6.3430800000000005,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.82812500,0,1.35348,12.4359,9.1228,9.14305,11.2133,6.57441,14.6393,-3.5296,-5.79108,9.811060000000001,-0.223919,13.4578,8.05253,9.15572,15.1025,8.13172,4.2317599999999995,10.595,2.26041,2.86935,-18286.40039,664.81897,825.211975,A
1,CA,1.82812500,1,-2.33195,-7.89089,-10.4968,-10.4401,4.20965,-8.271889999999999,-4.1001400000000015,3.54876,-8.52933,0.0,-14.6407,-7.34565,-8.33862,1.57997,39.550098,9.49771,2.54166,0.67857,-37.844002,11.8532,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.83203125,0,9.49054,17.014999,10.7221,6.23144,8.04216,10.8884,21.1022,4.94456,-3.18444,13.1575,-0.35839699999999997,14.6471,10.9205,6.4736,1.87247,3.35486,4.47483,15.6013,2.61337,2.95825,-18286.40039,664.81897,825.211975,A
1,CA,1.83203125,1,-2.7602900000000004,-1.64916,14.6734,20.5145,4.17472,-5.21662,3.3909800000000003,9.88517,-9.97458,1.06269,-9.93948,-5.3914,-5.85194,3.47882,-17.659000000000006,4.42124,0.0,0.0549,-41.8283,8.07414,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.83593750,0,12.6357,16.092501000000002,13.0608,4.25666,6.19874,8.06713,17.1658,1.8038299999999998,-8.12983,13.1357,-0.282857,16.524099,12.8892,10.7406,4.8411,4.286169999999999,2.57113,19.167,3.1569700000000003,-0.024163,-18286.40039,664.81897,825.211975,A
1,CA,1.83593750,1,7.71254,-6.40925,0.7887649999999999,10.1793,4.95991,-6.7953100000000015,-0.086983,3.97637,-10.1003,-1.94846,-11.5343,-6.69705,-2.53555,2.4923900000000003,15.2973,7.50928,1.82102,-3.44613,-38.112701,7.21822,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.83984375,0,13.6255,19.281799,15.3978,8.09147,0.23535599999999998,11.2884,20.388201000000002,2.88102,-6.35454,14.7486,1.77585,14.9113,14.7189,14.7263,15.9631,9.71064,4.776,21.6222,4.71724,1.45527,-18286.40039,664.81897,825.211975,A
1,CA,1.83984375,1,5.14458,-12.403,1.7614,6.11686,4.60971,-12.3485,-12.6605,0.149339,-11.0306,-7.93658,-10.4899,-9.30398,-1.7655299999999998,2.37834,13.0853,5.25509,-2.4210700000000003,-9.96307,-30.375999,4.17631,-4408.060059,817.6279910000003,384.903992,A
1,CA,1.84375000,0,11.4184,20.445801,17.489599,7.496289999999999,-1.43919,13.8346,20.676201000000002,1.42256,-4.68805,15.1364,2.89331,16.272301000000002,13.7501,16.1373,14.7264,4.82345,5.16412,22.322701000000002,5.26839,2.7829900000000003,-18286.40039,664.81897,825.211975,A
